"","id","chr10p::chr10:0-40649191","chr10q::chr10:40649191-134758134","chr11p::chr11:0-52743313","chr11q::chr11:52743313-135127769","chr12p::chr12:0-35911664","chr12q::chr12:35911664-133324548","chr13p::chr13:0-16522942","chr13q::chr13:16522942-113566686","chr14p::chr14:0-11400261","chr14q::chr14:11400261-101161492","chr15p::chr15:0-17186630","chr15q::chr15:17186630-99753195","chr16p::chr16:0-36838903","chr16q::chr16:36838903-96330374","chr17p::chr17:0-25689679","chr17q::chr17:25689679-84276897","chr18p::chr18:0-18449624","chr18q::chr18:18449624-80542538","chr19p::chr19:0-27792923","chr19q::chr19:27792923-61707364","chr1p::chr1:0-124048267","chr1q::chr1:124048267-248387328","chr20p::chr20:0-28012753","chr20q::chr20:28012753-66210255","chr21p::chr21:0-11134529","chr21q::chr21:11134529-45090682","chr22p::chr22:0-14249622","chr22q::chr22:14249622-51324926","chr2p::chr2:0-93503283","chr2q::chr2:93503283-242696752","chr3p::chr3:0-94076514","chr3q::chr3:94076514-201105948","chr4p::chr4:0-52452474","chr4q::chr4:52452474-193574945","chr5p::chr5:0-48317879","chr5q::chr5:48317879-182045439","chr6p::chr6:0-59672548","chr6q::chr6:59672548-172126628","chr7p::chr7:0-62064435","chr7q::chr7:62064435-160567428","chr8p::chr8:0-45270456","chr8q::chr8:45270456-146259331","chr9p::chr9:0-46267185","chr9q::chr9:46267185-150617247","chrXp::chrX:0-59373565","chrXq::chrX:59373565-154259566","chrYp::chrY:0-10724418","chrYq::chrY:10724418-62460029"
"612","DO5249_tumor",324550.717843838,651542.60271642,381786.1798085,448420.136183254,263120.28461007,609396.896246332,209825.683402914,449727.314264482,290889.132222403,600098.113333272,241428.565455779,497959.724456057,235481.1798495,459656.88269734,197953.918124258,529571.585778282,140978.59464532,324948.141317781,287671.622175303,285644.251590055,815425.120690939,906109.670522191,289010.152356644,336275.923679166,252342.831378434,261338.230250129,282204.472296425,328307.190401438,613701.200381114,967730.584589726,627040.148473506,669912.643302898,345880.585937122,903765.200160025,410572.179599799,883107.555480876,513741.281770426,601969.703434648,475731.301946198,536635.481962176,273224.868392474,570207.271516458,329554.789877833,532449.514701809,349314.414286049,442246.963840832,25460.1065332453,23721.9134020776
"613","DO5312_normal",371431.877769213,721141.980420137,401647.761823759,533419.518054896,320868.039589102,676467.167126265,468761.178504985,665392.618157731,498304.098786502,619638.263422196,482531.16956853,488550.123546708,255731.463911572,594640.563172824,255909.555419819,395683.161726226,245002.047442029,513711.068756333,383769.995177029,365909.366557241,878358.086388211,1094140.96375464,287220.491434018,305219.470610327,498252.29235977,284233.693938643,544410.363209742,363988.476762687,655036.796591302,999061.109536163,831781.93576308,872440.434782041,414734.114175762,997452.10791114,504298.500406099,995503.009451839,412534.984064988,805108.460192142,559851.300722144,692199.616530276,338838.062296071,656555.356336736,399874.384030338,613184.206774762,370726.927185661,480310.990267479,25099.2541251674,32084.2252067477
"614","DO5312_tumor",391341.966343806,658611.121088672,432119.968249056,525450.88846691,377804.930295524,591879.870912962,388085.959092966,751985.219682012,456242.496785995,596276.418572968,393232.584868387,497235.118288996,308742.787334766,610532.317883326,227719.912371624,441670.007219461,241758.887654864,476822.055901135,438796.692146772,433906.014934284,980266.337691842,1236819.13046284,297445.537931198,324329.024577747,422826.951604705,307048.327732059,471297.586936298,424844.901790129,691345.78788995,971581.772945234,714494.619978439,820638.775991576,334476.525405303,951112.079444429,525117.324703602,838503.183841023,461460.246065563,884368.966028132,588513.467305912,678150.920718074,358568.266138278,745676.013383746,423453.990383013,615622.012383303,372150.973957351,475635.639064929,28449.7884593532,30735.4051423581
"615","DO5347_normal",293190.519330689,617519.090603843,340265.788629111,497031.001276333,245595.910277211,585005.503291219,228856.423749591,593917.971022305,286099.268255333,570616.525211746,252524.148835006,489659.583865551,230364.9125696,386099.831792024,189216.106245396,398632.574613082,157070.69898495,410768.243506203,269684.927975272,266705.507428629,780440.807671912,823214.882659916,202036.264111494,248281.736449611,265082.256988556,255346.644502676,285489.367020753,302572.495544042,575345.540712528,926845.931912075,614770.513024023,659592.448410534,325820.314708559,842392.52458998,375060.009961103,830747.08728798,394658.144013852,702927.542203644,427611.193103811,611345.522456824,307903.575307541,595679.075724001,307405.198705304,525825.727545443,321000.494593592,404667.943370888,25276.5883410419,21127.889943901
"616","DO5347_tumor",293326.802395718,512229.028466057,387333.750000799,423380.888365978,225456.449473296,674464.357493597,466353.81409202,447814.89463912,475249.365212389,596723.533572384,474420.73614977,444960.929470068,266164.895678053,391687.353526987,202991.34348971,464009.299969103,138930.372648104,458307.454828476,293501.992392714,340243.191603644,763245.93803219,1206357.80891182,250725.767260894,290464.497692922,511156.417535984,281865.367876287,519263.765972879,291328.711535328,657447.759476483,1036890.94108704,642728.960725203,911994.997397481,422654.56601726,1017661.89201854,467505.540141512,974070.733137191,363024.972044342,676105.412970262,452144.560789566,571609.138153324,291796.832453887,1698141.02384044,380467.010264603,657194.767816178,346303.162793756,449164.793335466,24261.5231159792,29466.7005935674
"617","DO5375_normal",315853.212993514,644254.854959529,366005.265251574,507766.318522785,263790.621826251,611668.279397151,235394.233161803,664609.223253103,302972.772239372,590288.193710129,268134.936094251,482604.912647784,210643.429835228,517914.550392451,188606.811267386,342136.06525411,185248.685693101,469829.573887283,232868.742553591,238901.936437549,764068.52965401,886081.81167604,226059.780614085,245407.248564656,295326.930028981,270814.8093171,324980.614833041,299871.4551525,636058.669502034,998671.61342448,653393.937527196,710461.072065281,357031.425033852,967810.883206581,407990.615869492,896968.716057626,400581.62131973,778492.607094629,504088.82936839,651998.254976228,307841.944768662,646010.549884193,352428.45241318,539628.453869916,348273.804154735,449875.868515247,24877.311655745,27469.1842708902
"618","DO5375_tumor",379743.674341775,710162.433984418,406467.394467502,554654.596721879,319602.784256164,665415.593554685,397502.294335985,636259.479363469,465691.564146207,626697.562168851,422392.362942501,490094.184278576,278165.548695115,705104.232863334,252917.582659186,397516.443333674,261587.671298437,524221.569826393,386757.866179253,381368.020481102,899308.775003644,1130806.39733289,280188.915194594,324356.550411121,455426.476207666,301209.924358993,502895.031588566,426175.63875346,686303.367711539,972976.715064322,729741.24844628,768059.354219133,399582.847321601,925055.612867974,486854.207399586,922824.74681193,441829.062074654,793461.824542043,624651.594523703,723068.087200993,339215.037925169,684206.265767713,415176.5223952,629805.860658955,372980.770284846,518180.809364091,28682.2013279267,33546.3287283904
"619","DO5626_normal",349175.358100006,677572.497511858,398262.053030132,529770.552959385,290665.717841412,640614.508084276,389488.215752725,643732.252535959,419471.129559857,584182.351892754,399996.238337497,462024.087934582,240835.291890496,675987.954695891,270493.56801639,386879.756367545,240254.836731609,505947.119317166,321936.567300881,307788.327712336,805132.322606313,1008265.67988983,259244.626915685,270212.459745522,423637.683172807,269404.004304541,436593.619803121,353746.996067882,664629.489034441,985277.688182981,759159.486320298,805255.941480504,392542.283153663,971849.509233044,450892.566820209,938636.685402829,408999.293087529,795015.756861863,554142.635860845,652432.051166802,315296.690058068,635807.785869071,376498.216191801,555215.445844335,348792.278542142,453794.420989885,23426.1719324172,28677.788580202
"620","DO5626_tumor",320827.088131944,621294.067014264,355985.195227405,502627.334323149,261954.46228093,597524.777367923,247796.033234869,450944.802037176,312644.330717349,739328.957466749,285495.637710219,505397.853005806,262669.933802131,606290.668277163,207159.478190947,631410.681421051,214200.621748611,453767.350251855,291983.866542321,269380.113693832,747992.060237029,1177088.62991194,274124.837847875,292294.447163083,280543.179871621,282272.804881894,317457.163188699,347180.556933201,609702.876983308,893579.413429088,665522.77496088,756289.867780302,282028.390259167,1014072.09659781,450607.811904792,928035.119078288,463210.122592529,721719.693944395,493306.303941278,576672.819106606,271088.962672185,708321.977131102,335437.493616416,551786.941620787,319120.32921979,344276.003647049,20163.562117983,24199.8503186956
"621","DO5661_normal",348118.00947207,707332.248274307,401186.372655287,534527.337661831,273830.55223974,622784.472743824,447589.426776691,655105.815368228,521414.85043548,626848.05950108,486375.164550027,480976.822204721,265073.744206296,629513.883442063,229704.265056773,361394.064698441,231881.930775287,496398.64268467,387672.678449699,366756.179063752,870584.970768904,1132743.40892173,268606.520482649,290504.06374785,499706.154977004,284198.464160917,522704.612549788,390552.834566395,665327.509239263,993475.645600835,771050.469525207,814477.090292284,407845.227777129,978338.06850181,493037.150497582,980380.98802291,409273.345590303,788589.510638021,567494.945718626,680858.741900915,322241.492545972,647329.325017941,372239.410664496,604850.124227963,363712.441650489,470069.082697288,24566.5021231432,33818.8152333836
"622","DO5661_tumor",427018.996578483,618168.738387492,276775.821772642,460071.473192413,269511.560488743,649218.129263019,323803.165816434,480953.999554468,441965.46296932,556539.632296824,354040.372144188,354335.4771387,225163.950499858,397573.120648743,208021.083773476,427988.649653849,320907.077540889,496538.521375832,323252.675238322,346485.63790287,842524.97204379,1279799.64584298,212393.515614344,247357.220493678,393336.814794529,327841.945083542,414334.781165912,288229.970247255,752193.630865755,881369.774183477,698353.658369612,750725.779624406,355265.851583871,1019307.44023677,374882.945650489,806768.565278006,533820.120807674,704866.224196238,450790.46273576,674412.116895458,290403.385480964,1172755.58846944,456606.591956117,751904.762841613,254670.982066551,383573.611733752,19814.0930991016,30934.4285066277
"623","DO5696_normal",369044.003947986,698774.152633804,389997.145339013,516447.857091998,295291.481177071,645229.620099907,319381.441168658,659050.564679744,383131.561420715,596186.808910331,343157.112308723,464388.928324692,241596.561687049,635462.730568898,251988.643460204,373698.692074264,247516.341995299,518080.998198288,339061.052135108,321863.141696878,819357.507903192,1019925.30425195,271617.83049016,279753.12666091,370917.151811746,277263.730001048,396683.112246731,345571.830035738,656647.674392947,991719.788913897,703410.308164194,736846.341160331,382852.044167261,983601.740657515,469787.512069813,956652.876269457,426820.68022616,815939.873168154,573223.927892074,683294.462251018,324984.863981728,652511.283888777,385986.417463612,579597.424232236,366518.16313785,475553.722490818,24493.4165023245,30910.5456789384
"624","DO5696_tumor",383844.42896894,583455.424557038,348937.388039751,541508.619984601,428543.966023289,665946.263375741,219389.173332577,916635.495278535,286423.198072351,493360.135177407,258247.22328366,514528.650069224,260696.3791562,687753.756712715,234870.613987923,336643.978738993,279529.277722697,758134.521928271,320236.342365208,349577.184868723,878603.511525445,1335644.03152214,230846.139120057,311767.787960569,267600.389083644,236976.241525518,293606.741847956,339339.172062257,757944.040749551,1088116.3414015,710443.257212205,766161.95286103,355675.743530105,1249679.15236454,549304.596336457,815935.281915971,573875.116068457,807105.440768856,513802.929194798,713383.176487034,314780.646605157,1055863.2826972,422034.358713348,655259.729324714,296108.372282235,556741.95898546,23528.9006197751,27820.9807401136
"625","DO5745_normal",333176.603803133,672524.545334275,382101.21880517,516475.863760436,286236.773393224,634764.675193954,452117.647676298,661971.788313666,467503.295412629,593570.27998847,458255.797738643,469468.547520667,248219.21053191,655383.264158767,249423.254301709,370846.474182354,236896.023206979,501773.879303178,335769.19650424,326326.519934323,822200.822008352,1032662.08821509,259252.734409783,272457.251098332,501633.895037428,292023.741462273,493980.143818756,360359.492253252,654419.653197475,980822.249962666,773727.623562909,819970.949731452,397310.419078346,964254.959362727,456979.694465181,941897.287995677,399145.814184435,775291.418380401,549284.601427136,647489.955801379,328956.587571617,643397.705059751,376242.710269817,582146.853710919,343017.538944994,448518.830278667,24405.7949768265,31471.3034905266
"626","DO5745_tumor",532652.454958163,681716.187234857,445351.937500474,591394.55855064,494800.045782441,594866.126750916,344756.582162253,658328.989982511,396150.566773556,520196.134641676,312299.144798543,393174.849996892,272850.739647266,697956.046343595,243101.713435828,427487.110311249,289028.854576343,426551.866061574,404506.254675007,379137.329204365,920009.709748914,1391847.53333748,280969.121966387,303938.560372195,395319.625832323,274058.801609361,390135.019388993,445716.031100333,702911.043742301,1009365.78769222,663450.687739306,854315.891843698,330114.271926966,859859.559458442,469646.550752425,770819.26007124,415554.467669859,819757.185767204,502390.023781002,679978.11342641,296225.482405333,892096.112918559,375703.550184805,516991.806778795,323593.115377272,481229.463599847,24979.8482685117,28288.8791561518
"627","DO5808_normal",341753.129744224,681719.238009943,377902.056160984,516439.112120155,279184.535780793,634626.489818106,252152.516455104,655150.811133853,365760.470155828,624469.941796024,303215.366359502,470375.415360518,246780.593041679,585209.63800106,235693.059091936,378446.30439206,195515.317988948,465605.751133031,345890.640628058,342355.223294919,855002.37483607,1028098.39361337,242553.915471133,272181.396152736,297416.204428693,269918.183647558,349891.511876305,360303.351868681,650534.82380027,1000565.63577462,671178.065213398,700866.388955065,351953.930697388,955357.537735058,470837.74366134,975987.488850871,422704.816438505,812911.252302655,541817.943244136,679692.925097315,314990.526869859,648905.185840628,354406.200814352,557588.356277664,358194.41357414,465045.66370996,23066.6120420514,29960.4109540155
"628","DO5808_tumor",341601.535714074,759421.523145195,366546.215361085,494974.477289306,332194.897684979,742863.694084113,446334.743767777,548050.065025876,500635.473826151,785551.052528681,458136.247732485,448900.666755006,375650.339258447,574919.330941137,215497.921994008,326801.770505809,171616.54916217,366362.887138435,366005.48432112,357867.09134213,732406.882580667,1398538.98771944,304544.088119979,345476.957162387,489529.669724459,322563.312511633,521280.799872746,339409.577464252,639574.238271987,993414.18733033,767859.723172854,796544.818982477,321760.6338982,757967.137168969,485301.615020406,950847.652871352,545770.705568407,791627.387557163,691957.272993575,815943.068869216,278606.604803603,646130.820333724,333036.938143902,520434.453301797,389260.615753894,442414.726182607,23667.5522406571,33540.9569383331
"629","DO6144_normal",357537.202779463,708002.275726999,393100.940722106,528886.615981387,301585.590988472,666708.743417691,440863.837473615,692874.307302162,480597.721475217,631846.755380055,456408.931356571,500122.959519673,255561.144613155,595633.186287924,288393.786081565,417659.652220828,260920.418879176,543970.627843868,354040.431617736,345226.056548725,876139.651880723,1069652.64533672,280395.74180724,299845.357294418,483477.586178754,300321.590106824,499049.749937686,364942.019697664,670830.136233836,1028713.85891586,780255.190177942,820128.707474243,418223.446434313,1027335.38384721,493874.006249455,999717.710168133,413114.175548939,821990.915170204,558164.720621131,692461.405491613,330645.479764982,672153.60706127,388461.801824869,613393.330890916,369428.5796969,476471.502338982,25481.648146084,31478.0460633336
